"file_name","file_path","hash_md5","hash_sha1","hash_sha256","hash_sha384","hash_sha512","hash_ssdeep","signature_status","signature_status_message","signature_serial","signature_thumbprint","signature_issuer","signature_subject","meta_description","meta_original_filename","meta_product_name","meta_comments","meta_company_name","meta_file_version","meta_product_version","meta_language","meta_legal_copyright","meta_legal_trademarks","output","error","children"
"TCPSVCS.EXE","C:\WINDOWS\SysWOW64\TCPSVCS.EXE","8734D9D66C1EC67332CCA130C5A393F6","3B72D633F45720AE54F82289F59C3288E4B86CE4","FD592588C00212EE22F2AD980D8AE1C4B8833045290D6FDD9C7A68140346358C","F549511A121B9143F1BBE0FBA8BB4848429C676775073C0CC7B5A804846C3B837EE149A8629047B79F693B4FAB4452C0","EBFE56CE3665295799CEA0EF5B93C1E6E2E82F63BF2630136681D93E6FB691FBA1CE425499F6289B427EB8CAA1A778F8126DA116FE1C370C3EC828B5ABF9E8A1","192:sI7v0F0o+AFfQB3byNWt2b54rCXL6//1vKsWD/Wcyf:sQMF0o75QB3byc294S6//QsWD/Wcy","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","TCP/IP Services Application","TCPSVCS.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"ThumbnailExtractionHost.exe","C:\WINDOWS\SysWOW64\ThumbnailExtractionHost.exe","DC0BEC02911B7EF107428F0E3FF0F408","DCD99300406346525E0C30EE7897A5773CC02E1A","9B5345CCA2EFF5DD47894FDAA6D8B6865F47C2B928A63D17D1C6868D49C79360","E2BE28D177732707EECDD66A9161BD37EC29C0222088EDED6271A7970607F0BEC0744A458D038DB3361BBA0CA0872CD6","3C4B3DB7BA00EEB8D0529BBD01BCC4D63080C119391AB7E1F6C689FF2E9C8343DDB6B76BC1117EF857B0D3AFD3E5BD0EB8BA29E46AF3BA16700359CE6DFDCFA1","384:LOWa7RlJKOOkrgrODzj2BmHoX+vfYhtRnOLlhqg04ySyWScWScB:LOJXzzrgrODeBmHoX+MBgq4ySOg","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Thumbnail Handler Extraction Host","ThumbnailExtractionHost.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"timeout.exe","C:\WINDOWS\SysWOW64\timeout.exe","36FE3599456A8E08367117A30EFABB6A","84ED87BF6D566DB2EDE9392D5754545742245EFB","D8B40A1B7CC0C5BE23C7DF31F6116C1E6829E2F1561813103C3D271A1766CFDB","DB62A4494A8DE752D44A64145553AA660E857F359602F08F7C7BE6AAA958825E23D79C570C5A24335F4476A8EFECF2DD","D936F66869367DF24251DE7241768530C1450E55BDBFC6CD476D49D5EC37252290D344D80A8418607AAEC4D013066790A2F647DC279304735A3AF184B08FAFA5","384:Em5HP2SF6SbP8Xqb4X6tU6E1bZSzXF56eWNjq2wdXonvYI1H5Mx4viGhLI1wh0WL:Em5HPpqqS6vX2T9q2IovZ5MxYewhsO1","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","timeout - pauses command processing","timeout.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
TIMEOUT [/T] timeout [/NOBREAK] 

Description:
    This utility accepts a timeout parameter to wait for the specified
    time period (in seconds) or until any key is pressed. It also 
    accepts a parameter to ignore the key press. 

Parameter List:
    /T        timeout       Specifies the number of seconds to wait.
                            Valid range is -1 to 99999 seconds.

    /NOBREAK                Ignore key presses and wait specified time.

    /?                      Displays this help message.

NOTE: A timeout value of -1 means to wait indefinitely for a key press.

Examples:
    TIMEOUT /?
    TIMEOUT /T 10
    TIMEOUT /T 300 /NOBREAK
    TIMEOUT /T -1
","ERROR: Invalid value for timeout (/T) specified. Valid range is -1 to 99999.
",
"TokenBrokerCookies.exe","C:\WINDOWS\SysWOW64\TokenBrokerCookies.exe","3C002B77A699018A46EB22C364286A82","A67053BB8ACA21C17B00877FFFA31CF7B850D9C9","5AAD4004A73A1D7074B8714075F5C81441170A56F6FD9628B245DE2B591F4890","6A32BAD67CF21F53E2FDF37AE34B0EAF3D939C5D74238D183095814F345678BDBEBA54BEFC8BD2752B95CB1851D926F1","A11B3A00AE20BC504418BA37E4BD382601F952ED47712DC4CA3C39CAFEF5BE20964922E97246EFC954708AF4D2222406AF8B76D39DE2FFC9BE83878265F80BE7","384:Yl+EUfTkxaEZA5hKDTuBUK3PIwVzQ4BpJ6PWYJXc5Ds6sD6xe+WRKWJ/:4+EC1x5h2aUK3y4R6uYpe7zxu","0","Signature verified.","3300000266BD1580EFA75CD6D3000000000266","A4341B9FD50FB9964283220A36A1EF6F6FAA7840","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Token Broker Cookie Helper","TokenBrokerCookies.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.815 (WinBuild.160101.0800)","10.0.18362.815","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"TpmInit.exe","C:\WINDOWS\SysWOW64\TpmInit.exe","12FAFE0BEEE577E091F1781FDDF57CB3","3D4176CFD6A60B560D358BFE5A18DE9BBA194B9D","437D306C8D29634383CDABC0E91D3790E957D86DE3BDD79413D7217190C5A04C","C86130CCBE45B40D876F04AC43665A55216CA7F4D51F8F026903DBFBE9CFB7FEFA27CA41E8216AB0CD46456607C3D2F9","6487075D85D5FF8894D929536273C7123B9BE1A2DA80072856F6E7412097E05C38CA24D22449F3E25635700E45AAD472FCFBD8DC38420A8AA29FCF3604F7DFDB","1536:GUAOGrLqzAm1nk96Tpo2luGiceY0lA3CJHkxUMs4N4D:jAHrLqzAm1nk4nEPYfSFkx18D","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","TPM Initialization Wizard","TpmInit.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"tracerpt.exe","C:\WINDOWS\SysWOW64\tracerpt.exe","EABB19326C4A2516AF46F78FFC453398","1AA9878FD2B91CF65E6E9BB47AE177FB14DE3CB0","0DCDCFBAE81868AF18D3D1C845CA4E9DFF8E72E2E91EA2345A309B1CC8E96943","D97F5F1F1EEEFCCDC735C78384E887E6A1D83E249FBE1B671DB4FD0104BBEEF9325185A9840A7346A22F435D6502E559","24A2A931041CCD8828CE4B409E766EE59058F3E06BB6F7A8C02202C66516B0EAAF0D55D01F35121EE5BBB7B458B9B83F31874FE1D94297A1590DCD8ABCC22D88","6144:3h4+xgMM4iqmnz2ANXYDTtvkWJR7M95hkUjKbbDUgR:3L5MfzcTeWJRK4UmbnU","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Event Trace Report Tool","TraceRpt.Exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
Microsoft r TraceRpt.Exe (10.0.18362.1)

Usage:
  C:\WINDOWS\SysWOW64\tracerpt.exe <[-l] <value [value [...]]>|-rt <session_name [session_name [...]]>> [options]

Options:
  -?                            Displays context sensitive help.
  -config <filename>            Settings file containing command options.
  -y                            Answer yes to all questions without prompting.
  -f <XML|HTML>                 Report format.
  -of <CSV|EVTX|XML>            Dump format, the default is XML.
  -en <ANSI|Unicode>            Output file encoding. Only allowed with CSV
                                output format.
  -df <filename>                Microsoft specific counting/reporting schema
                                file.
  -import <filename [filename [...]]> Event Schema import file.
  -int <filename>               Dump interpreted event structure into
                                specified file.
  -rts                          Report raw timestamp in event trace header. 
                                Can only be used with -o, not -report or
                                -summary.
  -tmf <filename>               Trace Message Format definition file
  -tp <value>                   TMF file search path.  Multiple paths can be
                                used, separated with ';'.
  -i <value>                    Specifies the provider image path.  The
                                matching PDB will be located in the Symbol
                                Server. Multiple paths can be used, separated
                                with ';'.
  -pdb <value>                  Specifies the symbol server path.  Multiple
                                paths can be used, separated with ';'.
  -gmt                          Convert WPP payload timestamps to GMT time
  -rl <value>                   System Report Level from 1 to 5, the default
                                value is 1.
  -summary [filename]           Summary report text file. Default is
                                summary.txt.
  -o [filename]                 Text output file. Default is dumpfile.xml.
  -report [filename]            Text output report file. Default is
                                workload.xml.
  -lr                           Less restrictive; use best effort for events
                                not matching event schema.
  -export [filename]            Event Schema export file. Default is
                                schema.man.
  [-l] <value [value [...]]>    Event Trace log file to process.
  -rt <session_name [session_name [...]]> Real-time Event Trace Session data
                                source.

Examples:
  tracerpt logfile1.etl logfile2.etl -o logdump.xml -of XML
  tracerpt logfile.etl -o logdmp.xml -of XML -lr -summary logdmp.txt -report logrpt.xml
  tracerpt logfile1.etl logfile2.etl -o -report
  tracerpt logfile.etl counterfile.blg -report logrpt.xml -df schema.xml
  tracerpt -rt ""NT Kernel Logger"" -o logfile.csv -of CSV

",,
"TRACERT.EXE","C:\WINDOWS\SysWOW64\TRACERT.EXE","EA35DB862E273A15D3BAACE1D68522E4","EBBF1E4C58912F7CE21C6EA81378956FD781AD3B","618B29888378DAD8E326059DEB324D34A9B51C7C00BD0AFB2270BB37FDC428BC","D5DA4E6636C28F7C3EAEBE29E8523091079CEE69B7C909084540862AC8D7DF47016C67EFAE11CDA950EFB3DEA1590192","95408536C2E74234E213FCC330C8E0BCE27E4D0003CC97A36D1DB95F09D094DEF7C2864DA16CF5CF609FAD56D93258FB40BD82AFD727CCE89A50A25405C2A0BF","384:ySQTBs+gdwrTE4g1veQKBrmEL1bCWfaW:7L8I4g1SBaEL1X","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","TCP/IP Traceroute Command","tracert.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
Usage: tracert [-d] [-h maximum_hops] [-j host-list] [-w timeout] 
               [-R] [-S srcaddr] [-4] [-6] target_name

Options:
    -d                 Do not resolve addresses to hostnames.
    -h maximum_hops    Maximum number of hops to search for target.
    -j host-list       Loose source route along host-list (IPv4-only).
    -w timeout         Wait timeout milliseconds for each reply.
    -R                 Trace round-trip path (IPv6-only).
    -S srcaddr         Source address to use (IPv6-only).
    -4                 Force using IPv4.
    -6                 Force using IPv6.
",,"conhost.exe"
"TSTheme.exe","C:\WINDOWS\SysWOW64\TSTheme.exe","84B24F0BAD34B03C9DAC825A365DD792","3D96E1535487CE03121BDD97A2D6F2DE7735D93C","718F32125A1F03DAA778CB3A01BD18E782B653D613ADD53670E6670775C018B2","90AB12716776ABEA0AC615C9A10EF1BABB0614EED067B3E90BB98F0A4090ADFEB2782B4523AA6BC1C5A321FB1776AF26","50599F9F37EDE696880687CA12D00887F757A08D13B4EA04DD27D8F8659A1D9B3A86263C0F24B11408DA71997DB85813ADE1D610D6475EB9445E8F742E360B1A","768:bk4i/Ayw9twnfyVi2/DtkMtTLWFVi8V1VIBRPXyF6qjaJbisf5dU:bJi/Ayw9twnqwCDtkNFVRaXyF6qjaJ","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","TSTheme Server Module","TSThemeS.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"TsWpfWrp.exe","C:\WINDOWS\SysWOW64\TsWpfWrp.exe","29080A899EACB7AC730A681B515A86EF","D71FA6F45190C773F9218FC596CD3F4A97CA7D82","B2E47BB64B8542A478789436AC6FD9BCB189FA2BEB688DD2338AE4571519144A","852B85461A727E0C3D280DD866AA580CE906A769A0DCD1F1648FDDBD56390B24BA5CF1E2EA02535C27E2E144A508DF03","70AB5EBBF955EB58DD1B1FDD56471CC7CC3D4EA1C102F5B5F53886631B82E1F4E42FFABF300ECF5799533D0227EF10928E2E5B01237937CFF9ACCE5BE828C7EB","384:pgA5GlA1zlPby9ZjmDZBv0xAXInWqmWabQ0GftpBjxI:pg9m8SviY","0","Signature verified.","33000001C422B2F79B793DACB20000000001C4","AE9C1AE54763822EEC42474983D8B635116C8452","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Windows Presentation Foundation Terminal Server Print Wrapper","TsWpfWrp.exe","Microsoft Windows Operating System",,"Microsoft Corporation","3.0.6920.1210 (lh_tools_devdiv_wpf_sp1qfe.140326-0902)","3.0.6920.0","English (United States)"," Microsoft Corporation. All rights reserved.",,"Usage: TsWpfWrp.exe <PrinterName> <XPSFile> [/nodebug]
",,
"ttdinject.exe","C:\WINDOWS\SysWOW64\ttdinject.exe","CAFC1C2087373176460A863E4EE29C19","853C080B9E0C6342E50866F39C0BB18B1E01784B","3572ADA17A4E88324A3295338CD9BF02BC9C76D881AB020576FF759733146DFA","C14FE796330923062C1393AD84D0F4721AF1162ACF79CE6A9622C1152601A95696F35A2825851D3D588B98FCF32AD1DD","BC01F401640F44C134B8158A4044E8EE3ACFC806AC42C06DA7D06148178474927F8B751C39D816FE7433E6605DA34C8C8BCBD146DCA092CBEF66BD673878800B","3072:P7+nuZC491nBweMVewi0FOPU5I2ze3DgOTgZoX+NV597Io0aeg:PB84Rwi0F2UDvOw2YPfAg","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Time Traver Debugger Application Launcher","TTDInject.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"tttracer.exe","C:\WINDOWS\SysWOW64\tttracer.exe","A6C37CBB241AF38C2F6AF2BBF54A1DB2","9BB4A485B798B225040889914C3EBB842DB47425","CBAB0EDEF72829DD9897C33CD83B51846691DB4AE6617DEB48391F6BAA83D909","0BAC54F54CE28FB441EB32F8E468672BDD21717D5E5F5F0B428427D5C74E76CD940EC56980606BE639622E5112E5FBF4","80A0D9A99DBF8877C93EFE56E48128EE234EDCDE57C20952797820E836B8DCCCD56D2D41ACA8E1E313FD58965890621D6F019E7F3424BE2E766EE9E8D0799931","6144:pcI29oqy82tSiiXXHZgS6/MtiwQSwGlPevt:l29ty82Ac/Og1G12t","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Time Travel Tracing Tracer Tool","TTTracer.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"Microsoft (R) TTTracer 1.01.05
Release: 10.0.18362.1
Copyright (C) Microsoft Corporation. All rights reserved.

",,
"typeperf.exe","C:\WINDOWS\SysWOW64\typeperf.exe","176AA53ACF53037C06CDCEDC60EFDF8C","3240925E583B7C3010C6DC9A563978BD193B8C24","7222AFA59B7326736769BC835A4771248DCB3986F0F085DF200B53503D52A6B8","CC06E6473CF48235427A641A89FD21E4A131BC4048CC7110DAB1E7AAFAA795EA0C42D7139C0389773C88F69D84CD0938","5FB1E3C5D9B2113AB98F41A3C74983CA7F6BEE3878B1FCC33B3A824B0E2FD440A73CD5BEE2A9796B1A843C2878D57A9F2DDB6610F9603072B9204150AA512786","768:mrezkicmCLTANrE9v6OIwVO87MKhNvmYUr13025roamNjAj4Qbm:m7mCQVql283vUB300MamNkjDm","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Command line performance monitor","TypePerf.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
Microsoft r TypePerf.exe (10.0.18362.1)

Typeperf writes performance data to the command window or to a log file. To
stop Typeperf, press CTRL+C.

Usage:
C:\WINDOWS\SysWOW64\typeperf.exe { <counter [counter ...]> 
                                | -cf <filename> 
                                | -q [object] 
                                | -qx [object] 
                                } [options]

Parameters:
  <counter [counter ...]>       Performance counters to monitor.

Options:
  -?                            Displays context sensitive help.
  -f <CSV|TSV|BIN|SQL>          Output file format. Default is CSV.
  -cf <filename>                File containing performance counters to
                                monitor, one per line.
  -si <[[hh:]mm:]ss>            Time between samples. Default is 1 second.
  -o <filename>                 Path of output file or SQL database. Default
                                is STDOUT.
  -q [object]                   List installed counters (no instances). To
                                list counters for one object, include the
                                object name, such as Processor.
  -qx [object]                  List installed counters with instances. To
                                list counters for one object, include the
                                object name, such as Processor.
  -sc <samples>                 Number of samples to collect. Default is to
                                sample until CTRL+C.
  -config <filename>            Settings file containing command options.
  -s <computer_name>            Server to monitor if no server is specified
                                in the counter path.
  -y                            Answer yes to all questions without prompting.

Note:
  Counter is the full name of a performance counter in
  ""\\<Computer>\<Object>(<Instance>)\<Counter>"" format,
  such as ""\\Server1\Processor(0)\% User Time"".

Examples:
  typeperf ""\Processor(_Total)\% Processor Time""
  typeperf -cf counters.txt -si 5 -sc 50 -f TSV -o domain2.tsv
  typeperf -qx PhysicalDisk -o counters.txt
",,
"tzutil.exe","C:\WINDOWS\SysWOW64\tzutil.exe","A5E9EDD84FDA5F13CBE1AE635E1E3B14","5A5EB0554FA3A65BCD0DAB0F65BAF2DF429DBEE5","407EDD480F5061CEBE80CEB4634233CA1575546973A622306865644FDE28B531","990CED714099198080872F2A53BA27143713A1C78AD65F489EE1A5855E22C4D1368A545A1C764E2CEDFF817A59DD4DDD","42678253E796B51E233231FB41B80614F328899DFA2B7FE218520CC59CDF8E3E43890D84A6171DC8AB977A39A47EA22A2E6B782AD8A646C0E54E55E5CF38D3AD","768:hiMwpD1KHjiPg7wsjjdmN2JcII4WUvT3IR8VWyup:hupDIHeo7wewYc9GcKVWyup","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Windows Time Zone Utility","tzutil.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"Windows Time Zone Utility

Usage:
TZUTIL </? | /g | /s TimeZoneID[_dstoff] | /l>

Parameters:
    /? Displays usage information.

    /g Displays the current time zone ID.

    /s TimeZoneID[_dstoff]
       Sets the current time zone using the specified time zone ID.
       The _dstoff suffix disables Daylight Saving Time adjustments
       for the time zone (where applicable).

    /l Lists all valid time zone IDs and display names. The output will
       be: 
           <display name>
           <time zone ID>

Examples:
    TZUTIL /g
    TZUTIL /s ""Pacific Standard Time""
    TZUTIL /s ""Pacific Standard Time_dstoff""

Remarks:
    An exit code of 0 indicates the command completed successfully.
",,
"unlodctr.exe","C:\WINDOWS\SysWOW64\unlodctr.exe","99415278292FAAE8F77E44334E4D6A8A","D61E896D3D6E6DEEDAD364835612F59AD07B632C","CC507BB7AE21B2400D4ECC64BEF7D697EBCED8933F3C5AFED964FED302CB6DE8","E859E2774F6AA519A2500B457AF27BF5F4737AC08D3951F6C3674C7E5603569E7B11098087F2D434FC05546AEF914367","53AEE75AA94522F53D23700380C60FD140829705E10B9D38E64CD7C088643444F4F61604056E94E322D4E0EB7063F1F28075A5B15040F774406E4276E836AC45","768:EZlM8QWNUQwjj+csTH+0RkrsmR00Id+kfHVA:GlM89UZnWH+0CsmRjI0kfHV","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Unload PerfMon Counters","UNLODCTR.EXE","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,"
 
UNLODCTR 
       uninstalls a performance counter provider. 
Usage: 
       UNLODCTR <service-name> 
             uninstalls the v1.0 performance counter provider associated 
             with the <service-name> service.
       UNLODCTR /m:<manifest> 
             uninstall a v2.0 performance counter provider using the 
             provider GUID from the specified XML manifest.
       UNLODCTR /g:{ProviderGuid} 
             uninstall a v2.0 performance counter provider using the 
             specified provider GUID. The GUID should be specified in 
             registry form, i.e. {nnnnnnnn-nnnn...}
       UNLODCTR /p:<ProviderName> 
             uninstall a v2.0 performance counter provider matching the 
             specified provider name.

Note: any arguments with spaces in the names must be enclosed within double 
quotation marks.
",,
"unregmp2.exe","C:\WINDOWS\SysWOW64\unregmp2.exe","FCFFF46687998BEA29E5BFE6F944E48B","1D5AEDC01FAE5FD0CCD1A0EDFCCA82451BEA3A97","A09EA06072956C0F8DD7B46793DE05DE1EB6A34EB32CFDA17B674060FA200193","169331196668920DF570B89B2067D82214B9494ECAAD089EB7502C46F2A8435D1EC7194F08A2919FB2E0CFFB0EC47456","F63AE57F1828C245CA1DA30E8D38F17FC4F5ACBFF09B7C9518716F7CD1C203754C326C313EDCDD581EA41BEA48231D1F50E72607DA0DE271524FA4C12E097589","3072:fI/3G2gOfAg0Ie/05y0IcWr8Chs2HIJs5l5WdF3tmhd8b9sNZa:fIs0g0I62fl5WT3uebUZa","0","Signature verified.","33000001C422B2F79B793DACB20000000001C4","AE9C1AE54763822EEC42474983D8B635116C8452","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","Microsoft Windows Media Player Setup Utility","unregmp2.exe","Microsoft Windows Operating System",,"Microsoft Corporation","12.0.18362.1 (WinBuild.160101.0800)","12.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"upnpcont.exe","C:\WINDOWS\SysWOW64\upnpcont.exe","B5C8AC208F730F7E2678B877E6E82392","DD2C7AB0CB1C43E4AD38694577D01855F37C0407","0B04B209E2B1884F50D17EEBE72312AA8898D43EE49B73DDF7963A735CB66EB8","89E06EC785EB5AC6B4EC16CD03048A7CC3FF0E11A40BEFD26CCCDAF42F4D081F0BE7C1B50F6FAEA35B92C54D54809490","0B576C0CDB22CA614729B8069C43022A6E707CC6852D25C24852A9E3D3FBF81B9178B4D06DDC20F98E0D024F735BBF9A4D6289257604860361B143A3007B5E98","384:gDozbfhoJDDHb7mQNb3cktF8/AkNAXYB6LtTc57bNdcZceW2MWSMUggHiADiPGL:oozbf8HDX4hbG47bNOZT4MUhH+PS","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","UPnP Device Host Container","upnpcont.dll","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.719 (WinBuild.160101.0800)","10.0.18362.719","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
"user.exe","C:\WINDOWS\SysWOW64\user.exe","2D7FE92D519E19374302B72E88ACF56E","D86FC65DBF73CA8E14B0EC902A33CACF2B0BCD38","D761C5548CF82B54B4AC4AB6616D1B6EA9AB547613654AA3C1DF78AAD4E6918B","5A9D7D8AFD7BEB6A90DBE6B9E40D12EDDDB4BBF81FE654FC6794BBB7F452F4C6B143A3BDB7DDD385812EECB7895EEDEB","240DC12A38C8BD7C8B80E8E7B5FF5D4D3E2F5D003BCD0D1EF01ABAF97C3AF2BC98EF3C28D6E00F1B7998763C50DD94EDF42FA9857DAB80FC22CF8E390A90595C","24:ev1GSFTF5Rm8moj8+FE5VGKGINyPiIZW0gNNzl2Si35WWdPPYPN/:qFTsDojzFEUINbIZWjXzno5WwHg","0","Signature verified.","330000023241FB59996DCC4DFF000000000232","FF82BC38E1DA5E596DF374C53E3617F7EDA36B06","CN=Microsoft Windows Production PCA 2011, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","CN=Microsoft Windows, O=Microsoft Corporation, L=Redmond, S=Washington, C=US","User","User.exe","Microsoft Windows Operating System",,"Microsoft Corporation","10.0.18362.1 (WinBuild.160101.0800)","10.0.18362.1","English (United States)"," Microsoft Corporation. All rights reserved.",,,,
